id,date,bedrooms,sqft_lot,cat_imovel
4218400671,20150505T000000,4.0,5500,Alto Padrao
6415100350,20150413T000000,3.0,10200,Baixo Padrao
7504020400,20150127T000000,4.0,15860,Alto Padrao
8732190070,20141002T000000,3.0,12543,Baixo Padrao
2826049200,20140825T000000,4.0,5444,Baixo Padrao
8682292190,20141215T000000,2.0,9854,Alto Padrao
2524049250,20140921T000000,5.0,16553,Alto Padrao
7972603385,20140516T000000,2.0,6150,Baixo Padrao
4454800060,20140626T000000,2.0,3340,Baixo Padrao
8910500226,20150409T000000,3.0,1168,Baixo Padrao
1972202505,20140729T000000,3.0,1256,Alto Padrao
6303400520,20150127T000000,2.0,8975,Baixo Padrao
7852020340,20150325T000000,3.0,4611,Baixo Padrao
3824100041,20150412T000000,4.0,9727,Baixo Padrao
3904990260,20140724T000000,4.0,4500,Alto Padrao
204000140,20150403T000000,3.0,10730,Baixo Padrao
6083000071,20141110T000000,3.0,8235,Baixo Padrao
6819100111,20141211T000000,4.0,2600,Alto Padrao
7806210400,20140929T000000,5.0,8925,Baixo Padrao
4375700055,20140627T000000,2.0,8040,Baixo Padrao
207500012,20140505T000000,4.0,5390,Alto Padrao
2731600045,20150107T000000,4.0,9200,Baixo Padrao
1953400570,20150324T000000,3.0,8470,Baixo Padrao
2883200139,20150306T000000,4.0,3672,Alto Padrao
3345100251,20150217T000000,4.0,17918,Baixo Padrao
1387301740,20140925T000000,3.0,8560,Baixo Padrao
3214200070,20150429T000000,3.0,7636,Baixo Padrao
1937300193,20150227T000000,4.0,2601,Baixo Padrao
2821049082,20150212T000000,2.0,11500,Baixo Padrao
2207500200,20140915T000000,3.0,4000,Alto Padrao
9528104286,20150113T000000,2.0,1146,Baixo Padrao
8901001170,20140514T000000,3.0,7500,Baixo Padrao
3260200200,20141030T000000,3.0,7416,Alto Padrao
1853080640,20140514T000000,5.0,8019,Alto Padrao
986000045,20141007T000000,4.0,10332,Baixo Padrao
4322200105,20150331T000000,1.0,3298,Baixo Padrao
1453600681,20150223T000000,3.0,1407,Baixo Padrao
3365900041,20150121T000000,3.0,10100,Baixo Padrao
9294300070,20140502T000000,4.0,5000,Alto Padrao
5096300140,20150217T000000,3.0,1971,Baixo Padrao
985001275,20140620T000000,1.0,16306,Baixo Padrao
6669200370,20140626T000000,3.0,11989,Alto Padrao
3885806840,20150316T000000,3.0,5002,Alto Padrao
2025079037,20141001T000000,3.0,219542,Baixo Padrao
3812400202,20141114T000000,2.0,6138,Baixo Padrao
4136880140,20140522T000000,4.0,7264,Baixo Padrao
258500059,20140721T000000,3.0,15020,Alto Padrao
8016250140,20150506T000000,3.0,6732,Baixo Padrao
5153100030,20140825T000000,3.0,7715,Baixo Padrao
1377800135,20150402T000000,3.0,6784,Alto Padrao
7549800045,20150102T000000,4.0,3052,Baixo Padrao
3179101070,20140630T000000,4.0,4392,Alto Padrao
629800520,20140903T000000,4.0,26162,Alto Padrao
7129302800,20141212T000000,3.0,5000,Baixo Padrao
2450000320,20140523T000000,3.0,8114,Alto Padrao
6804600990,20141124T000000,4.0,19283,Baixo Padrao
3389900800,20141022T000000,2.0,2500,Baixo Padrao
524059208,20150220T000000,4.0,10454,Alto Padrao
1523069128,20150331T000000,5.0,85377,Alto Padrao
5701700640,20140729T000000,3.0,42159,Alto Padrao
4077800247,20140610T000000,3.0,9480,Baixo Padrao
3629860160,20141028T000000,3.0,5260,Alto Padrao
2877102180,20140829T000000,2.0,5000,Baixo Padrao
7203101610,20140512T000000,2.0,2828,Baixo Padrao
3342100685,20140625T000000,3.0,8400,Baixo Padrao
3575301550,20150407T000000,3.0,7500,Alto Padrao
1829300260,20141113T000000,4.0,13636,Alto Padrao
6071000030,20140722T000000,5.0,31411,Alto Padrao
4099100260,20140903T000000,3.0,4799,Alto Padrao
3365900520,20140618T000000,3.0,8580,Baixo Padrao
8964800890,20150109T000000,3.0,13363,Alto Padrao
7977200055,20150213T000000,3.0,6120,Alto Padrao
7589700106,20141014T000000,2.0,3760,Baixo Padrao
9324300030,20140703T000000,4.0,11385,Baixo Padrao
5347200070,20150427T000000,3.0,2496,Baixo Padrao
2771600550,20141112T000000,4.0,4200,Alto Padrao
5456000135,20140822T000000,3.0,9718,Alto Padrao
629811360,20141205T000000,4.0,8120,Alto Padrao
1354600160,20140509T000000,4.0,7452,Baixo Padrao
8566100160,20141022T000000,5.0,11617,Alto Padrao
5104520550,20140701T000000,3.0,5100,Baixo Padrao
2819100140,20150427T000000,3.0,6480,Alto Padrao
7298020140,20141021T000000,3.0,11441,Baixo Padrao
8929000140,20140623T000000,4.0,1860,Baixo Padrao
9407600070,20150319T000000,3.0,6265,Baixo Padrao
2896000510,20140821T000000,4.0,7820,Baixo Padrao
1938000140,20150428T000000,4.0,10424,Alto Padrao
4331000400,20150220T000000,3.0,13200,Baixo Padrao
4031700030,20150410T000000,3.0,9719,Baixo Padrao
1722800860,20150309T000000,3.0,5000,Baixo Padrao
2491200955,20141229T000000,5.0,6000,Baixo Padrao
2013802030,20140911T000000,3.0,53882,Baixo Padrao
1923300135,20150310T000000,3.0,5555,Baixo Padrao
2391600335,20150203T000000,4.0,5060,Alto Padrao
2425039017,20140904T000000,3.0,2640,Alto Padrao
6752600320,20150514T000000,4.0,7289,Baixo Padrao
193300140,20141023T000000,3.0,10956,Baixo Padrao
5651010320,20140722T000000,2.0,5840,Baixo Padrao
243000045,20140829T000000,3.0,8775,Baixo Padrao
1558100398,20140515T000000,3.0,250470,Baixo Padrao
4204400339,20140925T000000,3.0,7955,Baixo Padrao
9567800140,20150325T000000,3.0,7194,Baixo Padrao
4046500140,20150209T000000,3.0,15134,Baixo Padrao
2115510160,20141208T000000,3.0,8050,Baixo Padrao
9828702518,20140617T000000,2.0,932,Baixo Padrao
3888100117,20141110T000000,5.0,9750,Baixo Padrao
1775900140,20140709T000000,3.0,6875,Baixo Padrao
6645950070,20150401T000000,4.0,38012,Alto Padrao
6840701160,20141029T000000,5.0,5000,Alto Padrao
1336800240,20140508T000000,6.0,5760,Alto Padrao
3830200140,20140804T000000,3.0,9417,Baixo Padrao
2473510260,20140623T000000,5.0,9760,Baixo Padrao
5056500260,20140502T000000,4.0,8119,Baixo Padrao
8682280260,20150326T000000,2.0,2983,Baixo Padrao
7338000800,20141120T000000,3.0,4031,Baixo Padrao
3260701160,20150407T000000,3.0,8140,Baixo Padrao
3793500510,20150502T000000,4.0,6691,Baixo Padrao
9485950340,20150319T000000,3.0,35362,Baixo Padrao
2011400662,20141027T000000,2.0,19988,Baixo Padrao
6699940320,20150413T000000,4.0,5188,Baixo Padrao
6134500070,20140709T000000,3.0,6058,Alto Padrao
8807810890,20140827T000000,3.0,21303,Baixo Padrao
8807810890,20141105T000000,3.0,21303,Baixo Padrao
6453300055,20141007T000000,1.0,16345,Baixo Padrao
1118001820,20140615T000000,4.0,5801,Alto Padrao
8570900023,20141010T000000,3.0,10094,Baixo Padrao
629000510,20140730T000000,4.0,8622,Alto Padrao
2028701000,20140529T000000,4.0,4240,Alto Padrao
7147400045,20150428T000000,3.0,8250,Baixo Padrao
3180100023,20150130T000000,3.0,1755,Alto Padrao
1032000079,20150422T000000,3.0,3145,Baixo Padrao
7010700860,20141226T000000,4.0,4163,Alto Padrao
5547500070,20140724T000000,3.0,9705,Baixo Padrao
7237501040,20140617T000000,4.0,9748,Alto Padrao
7284900030,20140522T000000,4.0,6744,Alto Padrao
3277801646,20140516T000000,3.0,1204,Baixo Padrao
8722101370,20150413T000000,4.0,4431,Alto Padrao
2436200200,20140701T000000,5.0,4000,Alto Padrao
2716600273,20140528T000000,3.0,5503,Alto Padrao
1795700030,20141201T000000,3.0,5290,Baixo Padrao
9421500160,20150303T000000,4.0,7998,Baixo Padrao
4139910030,20150302T000000,5.0,33310,Alto Padrao
3080000030,20140505T000000,3.0,4000,Baixo Padrao
2568200070,20140716T000000,4.0,7784,Alto Padrao
1546600565,20141002T000000,6.0,10579,Alto Padrao
9187200045,20150504T000000,4.0,5000,Alto Padrao
8078450340,20150211T000000,4.0,6926,Alto Padrao
9297301535,20140529T000000,3.0,5085,Baixo Padrao
6431000196,20140604T000000,2.0,2820,Baixo Padrao
9406520260,20150128T000000,4.0,8734,Baixo Padrao
9510900140,20150406T000000,4.0,7000,Baixo Padrao
7932600140,20140703T000000,4.0,35070,Baixo Padrao
7864500140,20141107T000000,4.0,6923,Baixo Padrao
3629960550,20140807T000000,3.0,1863,Baixo Padrao
2239000016,20140911T000000,2.0,6000,Baixo Padrao
1069000070,20150415T000000,5.0,12793,Alto Padrao
1972201550,20140716T000000,4.0,2452,Alto Padrao
5469000140,20140707T000000,4.0,7920,Baixo Padrao
7871500685,20140708T000000,2.0,1890,Alto Padrao
7214820200,20141107T000000,4.0,9996,Alto Padrao
6072300800,20150505T000000,4.0,8989,Alto Padrao
6817801040,20140821T000000,2.0,12086,Baixo Padrao
6117500160,20150317T000000,3.0,12412,Baixo Padrao
5100401516,20140925T000000,2.0,6380,Baixo Padrao
6751100125,20140825T000000,3.0,9038,Baixo Padrao
2771602420,20140617T000000,3.0,1262,Baixo Padrao
3585900045,20141022T000000,5.0,28300,Alto Padrao
2492200055,20140708T000000,3.0,5752,Baixo Padrao
461004730,20150406T000000,3.0,5000,Alto Padrao
4038000055,20140812T000000,3.0,7076,Baixo Padrao
4338800685,20140819T000000,4.0,7200,Baixo Padrao
2215901230,20150507T000000,3.0,7694,Baixo Padrao
2730000270,20150212T000000,3.0,10511,Baixo Padrao
2397100560,20141121T000000,3.0,3600,Alto Padrao
5100403754,20140911T000000,3.0,5623,Baixo Padrao
5634500891,20150312T000000,2.0,9251,Baixo Padrao
3834000004,20150302T000000,2.0,7552,Baixo Padrao
5569700075,20140528T000000,6.0,17580,Alto Padrao
476000338,20150225T000000,3.0,1306,Baixo Padrao
3299610260,20150421T000000,3.0,9824,Alto Padrao
4441300075,20140924T000000,3.0,9577,Alto Padrao
1796200140,20150309T000000,3.0,9800,Baixo Padrao
5029451230,20140617T000000,3.0,7347,Baixo Padrao
2523039282,20141121T000000,2.0,21158,Baixo Padrao
3629971290,20140730T000000,4.0,3720,Alto Padrao
8078350520,20140916T000000,3.0,7749,Alto Padrao
3395380200,20141017T000000,2.0,3438,Baixo Padrao
1687910200,20141007T000000,4.0,11171,Alto Padrao
3818700016,20141007T000000,3.0,8301,Baixo Padrao
9842300036,20141008T000000,3.0,4163,Baixo Padrao
4206901550,20140602T000000,3.0,3035,Alto Padrao
3878900681,20150121T000000,1.0,6034,Baixo Padrao
2195700270,20140627T000000,3.0,35000,Alto Padrao
2824059128,20141009T000000,3.0,7405,Baixo Padrao
7635801370,20140904T000000,3.0,17700,Baixo Padrao
1775910270,20141020T000000,3.0,16000,Baixo Padrao
5245400030,20150223T000000,4.0,9102,Baixo Padrao
2600400030,20140724T000000,4.0,9000,Alto Padrao
3860900111,20141202T000000,5.0,9335,Alto Padrao
9558800030,20141107T000000,2.0,8400,Baixo Padrao
255000270,20140723T000000,3.0,5794,Baixo Padrao
3526039074,20140625T000000,4.0,16532,Alto Padrao
4083304355,20150318T000000,4.0,3615,Alto Padrao
6840701610,20140701T000000,2.0,1029,Baixo Padrao
2212200270,20150220T000000,3.0,6900,Baixo Padrao
2203500140,20140801T000000,4.0,11824,Baixo Padrao
9353301070,20150508T000000,5.0,10726,Baixo Padrao
1326059185,20150320T000000,4.0,72309,Alto Padrao
46100350,20140630T000000,5.0,26540,Alto Padrao
7987400316,20140814T000000,1.0,1642,Baixo Padrao
3971702325,20141103T000000,3.0,9337,Baixo Padrao
7419500200,20150401T000000,5.0,11438,Alto Padrao
923049468,20141110T000000,3.0,12812,Baixo Padrao
5589300435,20141203T000000,4.0,10617,Baixo Padrao
3303990030,20141027T000000,4.0,13559,Alto Padrao
2926069083,20140507T000000,5.0,226076,Alto Padrao
3622059157,20141009T000000,4.0,65340,Baixo Padrao
5466350160,20150121T000000,3.0,7295,Baixo Padrao
4174600262,20150408T000000,2.0,5432,Baixo Padrao
9477940390,20150109T000000,4.0,5405,Baixo Padrao
1126069045,20140620T000000,6.0,244716,Alto Padrao
6096500105,20150430T000000,4.0,3000,Alto Padrao
2923069037,20140721T000000,3.0,61014,Baixo Padrao
5649300160,20141209T000000,3.0,32565,Alto Padrao
3121059036,20141029T000000,2.0,101529,Baixo Padrao
6136900045,20140821T000000,3.0,6992,Baixo Padrao
2426039247,20150325T000000,2.0,1756,Baixo Padrao
8818400340,20150423T000000,4.0,4325,Alto Padrao
7429000240,20141118T000000,4.0,8824,Baixo Padrao
3888100030,20140714T000000,3.0,10227,Baixo Padrao
5699000070,20140528T000000,4.0,7000,Alto Padrao
8731982470,20140715T000000,3.0,8000,Baixo Padrao
6899990200,20140702T000000,4.0,12327,Alto Padrao
4154300505,20141024T000000,2.0,7200,Baixo Padrao
9268710140,20150224T000000,2.0,1302,Baixo Padrao
9290860140,20140923T000000,4.0,5001,Baixo Padrao
5708500270,20140516T000000,3.0,3135,Baixo Padrao
16000200,20141024T000000,3.0,4420,Baixo Padrao
1352300520,20150113T000000,3.0,4120,Baixo Padrao
5207200160,20141010T000000,3.0,6000,Baixo Padrao
9284800844,20140916T000000,4.0,5750,Baixo Padrao
5602000105,20140721T000000,3.0,10489,Baixo Padrao
3585220340,20140811T000000,4.0,10500,Baixo Padrao
220069083,20140509T000000,2.0,188200,Alto Padrao
5104531290,20141124T000000,4.0,7941,Alto Padrao
8125200273,20141223T000000,3.0,8404,Baixo Padrao
3176600105,20140813T000000,3.0,5301,Alto Padrao
6821101275,20140821T000000,2.0,6000,Baixo Padrao
5379802090,20140714T000000,3.0,7015,Baixo Padrao
3211240320,20140612T000000,4.0,31941,Baixo Padrao
486000520,20140606T000000,2.0,16940,Alto Padrao
705710640,20150302T000000,3.0,7000,Baixo Padrao
2185000685,20141124T000000,2.0,4200,Baixo Padrao
7518502030,20141117T000000,4.0,5100,Baixo Padrao
4078300024,20140725T000000,4.0,4205,Alto Padrao
6071400710,20150429T000000,3.0,10229,Alto Padrao
4136950200,20140627T000000,3.0,6194,Baixo Padrao
9527300200,20140825T000000,4.0,3267,Baixo Padrao
6071000310,20150128T000000,4.0,10714,Alto Padrao
9183702220,20140915T000000,3.0,9800,Baixo Padrao
369000045,20141010T000000,3.0,5500,Alto Padrao
2826049117,20140528T000000,3.0,6480,Baixo Padrao
811000055,20140925T000000,4.0,4500,Alto Padrao
7154200070,20141124T000000,5.0,8029,Alto Padrao
2303900045,20140623T000000,4.0,74487,Alto Padrao
1254200045,20150422T000000,5.0,5500,Alto Padrao
8731730710,20140728T000000,3.0,9000,Baixo Padrao
9528104109,20141027T000000,3.0,1090,Baixo Padrao
3298700012,20150320T000000,2.0,4125,Baixo Padrao
7967700570,20150302T000000,3.0,6775,Baixo Padrao
1402200140,20150105T000000,6.0,17112,Baixo Padrao
3797300140,20140721T000000,3.0,8820,Baixo Padrao
2481200140,20141015T000000,3.0,9675,Baixo Padrao
3582900310,20150304T000000,3.0,13000,Alto Padrao
1352300990,20140826T000000,1.0,4400,Baixo Padrao
1525059074,20140723T000000,4.0,35802,Alto Padrao
3876000710,20141218T000000,3.0,7425,Baixo Padrao
1994200260,20140819T000000,6.0,4400,Alto Padrao
1121000058,20150331T000000,3.0,6775,Baixo Padrao
1407300012,20150128T000000,2.0,1173,Baixo Padrao
1565930070,20140911T000000,3.0,4650,Baixo Padrao
3574900030,20150327T000000,4.0,9099,Alto Padrao
5100401441,20150506T000000,4.0,5413,Baixo Padrao
3629940160,20150311T000000,5.0,17168,Alto Padrao
7715800390,20141110T000000,3.0,14080,Baixo Padrao
1682000160,20150417T000000,3.0,9239,Baixo Padrao
952007055,20141021T000000,3.0,4600,Baixo Padrao
3790700070,20141121T000000,4.0,5511,Baixo Padrao
3134100023,20141125T000000,4.0,13000,Alto Padrao
1862400292,20140723T000000,2.0,5423,Baixo Padrao
4123800270,20140710T000000,3.0,5457,Baixo Padrao
3448700070,20140723T000000,4.0,5350,Baixo Padrao
9133600135,20150211T000000,4.0,14722,Baixo Padrao
6163901913,20140722T000000,5.0,6508,Baixo Padrao
1446403305,20140505T000000,2.0,7158,Baixo Padrao
59000445,20140923T000000,4.0,5400,Alto Padrao
7510700030,20140515T000000,3.0,17622,Alto Padrao
1722059222,20141120T000000,3.0,40752,Baixo Padrao
8127700132,20150326T000000,5.0,4628,Alto Padrao
1774000030,20150330T000000,6.0,11200,Baixo Padrao
4058800135,20150405T000000,5.0,9652,Baixo Padrao
8682281600,20140708T000000,2.0,4665,Alto Padrao
8562740520,20140806T000000,5.0,5669,Alto Padrao
3982700125,20141230T000000,4.0,7200,Alto Padrao
1120069036,20141218T000000,3.0,43350,Baixo Padrao
3592500800,20141018T000000,5.0,6060,Alto Padrao
7905200310,20140729T000000,4.0,6731,Alto Padrao
7577700136,20150226T000000,3.0,5175,Alto Padrao
2629600016,20150410T000000,2.0,7439,Alto Padrao
9262800002,20140708T000000,3.0,15000,Baixo Padrao
2892700041,20140714T000000,3.0,7439,Baixo Padrao
2892700041,20150128T000000,3.0,7439,Baixo Padrao
4136950070,20150414T000000,3.0,7401,Baixo Padrao
2354300550,20150302T000000,3.0,7500,Baixo Padrao
7740100260,20140825T000000,3.0,11535,Alto Padrao
6163901352,20141021T000000,3.0,8280,Baixo Padrao
2025700200,20150220T000000,3.0,5858,Baixo Padrao
1775801090,20140530T000000,4.0,20349,Baixo Padrao
1138000070,20141113T000000,3.0,7201,Baixo Padrao
1823049046,20140806T000000,2.0,9880,Baixo Padrao
7227801580,20140917T000000,4.0,5911,Baixo Padrao
4364700875,20140729T000000,3.0,7560,Baixo Padrao
8127700390,20141215T000000,4.0,5500,Alto Padrao
9560500105,20150424T000000,4.0,11545,Alto Padrao
8651411420,20150305T000000,3.0,4875,Baixo Padrao
1274500240,20140820T000000,3.0,8366,Baixo Padrao
3278602190,20140611T000000,3.0,1592,Baixo Padrao
873900240,20140702T000000,4.0,5787,Baixo Padrao
3834000520,20140730T000000,3.0,7654,Baixo Padrao
4224100030,20150403T000000,4.0,9604,Baixo Padrao
5710500060,20150319T000000,3.0,9825,Alto Padrao
203101370,20140630T000000,2.0,24792,Baixo Padrao
4039300140,20140625T000000,5.0,7910,Baixo Padrao
3629920990,20140623T000000,4.0,7661,Alto Padrao
6882510060,20140825T000000,4.0,5070,Baixo Padrao
2597150270,20150406T000000,4.0,10584,Baixo Padrao
4365200445,20140822T000000,2.0,7680,Baixo Padrao
6145601819,20140912T000000,2.0,5765,Baixo Padrao
3447000030,20150401T000000,3.0,11995,Baixo Padrao
4442800162,20150414T000000,2.0,806,Baixo Padrao
1698900075,20150415T000000,4.0,4000,Alto Padrao
9432750070,20140808T000000,4.0,17209,Baixo Padrao
3204850140,20141112T000000,5.0,8216,Baixo Padrao
1446401550,20150206T000000,3.0,6600,Baixo Padrao
3904901840,20140630T000000,3.0,4322,Baixo Padrao
3299200075,20150204T000000,4.0,10230,Baixo Padrao
2206500550,20141117T000000,3.0,9800,Baixo Padrao
2112700370,20140813T000000,2.0,4000,Baixo Padrao
4397010350,20150126T000000,4.0,9346,Baixo Padrao
4364700885,20140912T000000,3.0,7560,Baixo Padrao
1498301672,20150330T000000,5.0,4000,Baixo Padrao
3992700326,20140822T000000,3.0,5400,Baixo Padrao
5438000060,20141103T000000,3.0,10850,Baixo Padrao
9550200370,20140520T000000,4.0,4021,Alto Padrao
3977630270,20141113T000000,3.0,9620,Baixo Padrao
475001000,20150406T000000,3.0,3400,Alto Padrao
3426059050,20140520T000000,2.0,6969,Baixo Padrao
4137000070,20150410T000000,3.0,7500,Baixo Padrao
2759500105,20140730T000000,3.0,8272,Baixo Padrao
4137010310,20140822T000000,3.0,11419,Baixo Padrao
5616000030,20141023T000000,4.0,4745,Baixo Padrao
9266700295,20141024T000000,3.0,5100,Baixo Padrao
9828200187,20150429T000000,2.0,2020,Baixo Padrao
6061400160,20140918T000000,4.0,9920,Baixo Padrao
4139420640,20141030T000000,4.0,14300,Alto Padrao
4022900197,20140808T000000,3.0,16300,Baixo Padrao
3221069035,20140620T000000,4.0,189486,Baixo Padrao
2591730200,20140717T000000,3.0,6404,Baixo Padrao
9165100260,20140513T000000,3.0,3880,Alto Padrao
5201810060,20140807T000000,4.0,8336,Baixo Padrao
5499200060,20150403T000000,4.0,3800,Alto Padrao
1568100060,20140910T000000,3.0,7573,Baixo Padrao
4139910160,20150401T000000,5.0,32840,Alto Padrao
6743700060,20140714T000000,4.0,12519,Alto Padrao
7258200060,20141229T000000,3.0,7800,Baixo Padrao
5127000810,20140514T000000,3.0,10200,Baixo Padrao
2011400520,20140619T000000,4.0,14690,Baixo Padrao
1953400510,20140623T000000,5.0,8750,Baixo Padrao
2450500060,20140826T000000,4.0,8114,Alto Padrao
2623039082,20150218T000000,3.0,21744,Alto Padrao
3204400030,20140702T000000,4.0,3179,Baixo Padrao
2473370890,20140915T000000,4.0,8925,Baixo Padrao
3343901401,20140718T000000,4.0,8804,Baixo Padrao
4376700030,20140604T000000,3.0,9619,Alto Padrao
1072000400,20141023T000000,4.0,13000,Baixo Padrao
2193330030,20141118T000000,4.0,10513,Alto Padrao
4083300070,20140512T000000,4.0,3150,Alto Padrao
2241700075,20141022T000000,3.0,8474,Baixo Padrao
9250900111,20150312T000000,3.0,5654,Baixo Padrao
9412700160,20140814T000000,3.0,7770,Baixo Padrao
1118001360,20150218T000000,3.0,7080,Alto Padrao
4383500030,20140924T000000,3.0,9465,Baixo Padrao
2558630060,20140530T000000,3.0,8058,Baixo Padrao
1150000400,20140721T000000,4.0,7491,Alto Padrao
5244801275,20141121T000000,2.0,3943,Baixo Padrao
1839920160,20140714T000000,3.0,7080,Baixo Padrao
9834200030,20150414T000000,3.0,4080,Baixo Padrao
3288200710,20140527T000000,3.0,8640,Baixo Padrao
3904980320,20140923T000000,3.0,5600,Baixo Padrao
2927600435,20150402T000000,3.0,21450,Alto Padrao
1321740260,20141015T000000,4.0,13474,Baixo Padrao
7809200055,20140618T000000,3.0,12519,Baixo Padrao
3298700671,20140731T000000,2.0,6771,Baixo Padrao
1231000640,20140911T000000,2.0,4000,Baixo Padrao
1498303905,20150402T000000,4.0,3240,Alto Padrao
7491010060,20141022T000000,4.0,5638,Alto Padrao
8835800350,20150112T000000,4.0,167869,Alto Padrao
8856960260,20140521T000000,3.0,10500,Baixo Padrao
1088810160,20141224T000000,5.0,10120,Alto Padrao
3931900510,20140829T000000,4.0,7800,Alto Padrao
9567800435,20150513T000000,4.0,7194,Baixo Padrao
2806000560,20140722T000000,4.0,11820,Alto Padrao
2473101360,20140711T000000,3.0,7004,Baixo Padrao
2288900140,20141218T000000,3.0,4000,Alto Padrao
9320990140,20150422T000000,3.0,4286,Baixo Padrao
8731982050,20150423T000000,4.0,8000,Baixo Padrao
705700240,20150218T000000,4.0,10079,Baixo Padrao
4335000030,20140625T000000,3.0,17100,Baixo Padrao
2806300070,20140521T000000,5.0,36450,Alto Padrao
5631501323,20140805T000000,3.0,13560,Baixo Padrao
3738900105,20140723T000000,3.0,8201,Baixo Padrao
2781270400,20150316T000000,2.0,2521,Baixo Padrao
3336001360,20140826T000000,2.0,6000,Baixo Padrao
2464400435,20150420T000000,3.0,4275,Alto Padrao
2025049114,20140529T000000,2.0,1173,Baixo Padrao
1523089012,20141120T000000,4.0,80150,Baixo Padrao
7305300695,20140502T000000,4.0,8408,Alto Padrao
9269200340,20150423T000000,4.0,5160,Baixo Padrao
1402100070,20140801T000000,5.0,19090,Baixo Padrao
2998300060,20140806T000000,2.0,5940,Alto Padrao
8113101000,20140722T000000,4.0,4310,Baixo Padrao
1388600070,20141124T000000,4.0,10183,Baixo Padrao
8944600060,20150420T000000,3.0,3054,Alto Padrao
8860310240,20141217T000000,3.0,11400,Baixo Padrao
8016250060,20140605T000000,3.0,6176,Baixo Padrao
2061800045,20150122T000000,6.0,11970,Baixo Padrao
2652500070,20140508T000000,2.0,3600,Alto Padrao
3622069114,20140909T000000,4.0,33106,Alto Padrao
4438000075,20150318T000000,3.0,6988,Baixo Padrao
2776600002,20150422T000000,2.0,6141,Baixo Padrao
241900060,20140626T000000,4.0,5476,Baixo Padrao
5151800045,20140822T000000,5.0,17654,Alto Padrao
3221059036,20140502T000000,4.0,42884,Baixo Padrao
7504020960,20150107T000000,4.0,12000,Alto Padrao
1924059319,20150320T000000,5.0,11358,Alto Padrao
4067600160,20150402T000000,3.0,23522,Alto Padrao
9828700685,20150513T000000,3.0,8400,Alto Padrao
4307330070,20140717T000000,4.0,7200,Baixo Padrao
6822100310,20141103T000000,4.0,6000,Alto Padrao
3295900520,20141107T000000,4.0,4524,Baixo Padrao
1773100310,20150423T000000,4.0,6000,Baixo Padrao
9407000990,20141010T000000,2.0,9000,Baixo Padrao
1472800160,20150218T000000,4.0,11524,Baixo Padrao
7787110370,20141027T000000,4.0,8027,Baixo Padrao
3041700570,20140605T000000,3.0,14250,Baixo Padrao
3999200310,20140917T000000,4.0,11560,Alto Padrao
1931300955,20141126T000000,1.0,3200,Baixo Padrao
2591720160,20150501T000000,3.0,92347,Alto Padrao
8691510310,20150429T000000,3.0,4950,Baixo Padrao
9831200520,20141006T000000,4.0,5000,Alto Padrao
8123710070,20141205T000000,3.0,9250,Alto Padrao
7852170370,20140516T000000,3.0,7875,Baixo Padrao
3528000310,20150427T000000,5.0,28008,Alto Padrao
6403500570,20140612T000000,5.0,7420,Baixo Padrao
6021501420,20140825T000000,4.0,4000,Alto Padrao
723069128,20140514T000000,2.0,217800,Alto Padrao
3329530030,20150304T000000,3.0,10248,Baixo Padrao
723049326,20141208T000000,2.0,8254,Baixo Padrao
7215721070,20140929T000000,4.0,4500,Baixo Padrao
3179101580,20140528T000000,4.0,6982,Alto Padrao
2025700270,20150122T000000,3.0,8357,Baixo Padrao
8691300260,20150413T000000,4.0,13292,Alto Padrao
5112800060,20140606T000000,4.0,94525,Baixo Padrao
2112700240,20140520T000000,3.0,7500,Baixo Padrao
8732190990,20140709T000000,4.0,7688,Baixo Padrao
537000416,20150429T000000,3.0,7900,Baixo Padrao
3761700251,20140528T000000,4.0,38141,Alto Padrao
625100181,20140508T000000,4.0,65836,Baixo Padrao
7202261260,20141117T000000,3.0,5186,Alto Padrao
7856410030,20140505T000000,5.0,16920,Alto Padrao
8128600060,20140624T000000,4.0,14930,Alto Padrao
1775800860,20150428T000000,3.0,12000,Baixo Padrao
3303980140,20150402T000000,4.0,13170,Alto Padrao
4206901200,20140825T000000,4.0,4000,Alto Padrao
11500240,20150428T000000,3.0,13695,Alto Padrao
6383500295,20140815T000000,4.0,10214,Alto Padrao
7849202220,20140717T000000,2.0,6620,Baixo Padrao
2260300060,20150410T000000,5.0,20440,Alto Padrao
7701950060,20140729T000000,4.0,39960,Alto Padrao
5153200486,20140715T000000,5.0,27810,Baixo Padrao
205000310,20140624T000000,4.0,37122,Alto Padrao
920069053,20140917T000000,3.0,15273,Baixo Padrao
6141100445,20150107T000000,2.0,6549,Baixo Padrao
8809200070,20150408T000000,4.0,5190,Baixo Padrao
3905080310,20140806T000000,3.0,4668,Baixo Padrao
393000311,20150225T000000,3.0,6405,Baixo Padrao
3127200036,20140728T000000,3.0,8325,Alto Padrao
123039128,20140904T000000,4.0,9384,Baixo Padrao
2896310160,20140822T000000,4.0,27806,Alto Padrao
5272200045,20141113T000000,3.0,6914,Baixo Padrao
9211500520,20140618T000000,3.0,6900,Baixo Padrao
3589500260,20141111T000000,4.0,4500,Alto Padrao
3330500335,20150422T000000,2.0,6180,Baixo Padrao
9445300045,20140609T000000,4.0,3905,Alto Padrao
114100354,20141212T000000,3.0,10296,Baixo Padrao
1775920340,20150126T000000,4.0,16730,Baixo Padrao
8946700140,20141121T000000,4.0,6278,Baixo Padrao
